ID	logFC	t	P.Value	adj.P.Val	B
1081	CTR9	-1.10233985227986	-10.8363680727289	1.2321992482244e-19	3.16002608407333e-18	34.0530853616907
588	SNX4	-1.50307451613934	-10.8360294104293	1.23453767645237e-19	3.16002608407333e-18	34.0512083095063
2144	PJA2	-1.46379367827609	-10.8325598698301	1.25875157948901e-19	3.209320956209e-18	34.0319782646992
2878	DHX37	1.20144546455006	10.8314335891671	1.26671353138581e-19	3.21695561931549e-18	34.0257358369852
3906	CNTROB	0.875587906347713	10.8253714631804	1.31044110737651e-19	3.31500648881652e-18	33.992136588049
1023	FEZ2	-1.29419726406001	-10.8232763044047	1.32590233703856e-19	3.34106752321469e-18	33.9805242702401
1792	MAPKAPK2	1.03119890311165	10.8223247507637	1.33298442918462e-19	3.3458942493797e-18	33.9752503416512
2618	LUM	-2.58420493490029	-10.8178105362351	1.36710096756409e-19	3.41828025712163e-18	33.950230685462
5792	FAM195A	1.24021947286545	10.815816001088	1.38245159896357e-19	3.44336790572619e-18	33.9391761974981
3259	CLK4	-1.22540713742506	-10.8133488297582	1.40167844337376e-19	3.47788107252433e-18	33.9255022247727
6249	MIB2	1.36305924512149	10.7978857297898	1.52842327136848e-19	3.77788897151996e-18	33.839801290908
6172	EGFL7	1.58246957701334	10.7801925536428	1.6875631725986e-19	4.15538369039867e-18	33.7417434828185
3676	ATXN2L	1.07387245724442	10.7668242919036	1.81869924056488e-19	4.46132434920385e-18	33.6676570689342
1352	CCR5	-1.90841883246558	-10.756878982283	1.92282376279219e-19	4.68229290957249e-18	33.6125418222652
4558	USP1	-1.29725094021292	-10.7568403607663	1.9232395212265e-19	4.68229290957249e-18	33.6123277904878
1726	PLXNA1	1.34300543151201	10.7402245530678	2.11070814912166e-19	5.11945542086588e-18	33.5202483708962
5699	C15orf39	1.44944497295534	10.7295633429592	2.24050629650854e-19	5.41399954335421e-18	33.4611692087252
5672	TBRG4	0.89496374621843	10.7140920721953	2.44318765584794e-19	5.88181533801906e-18	33.3754377234132
830	AKAP9	-1.30786629582213	-10.7097632563922	2.50311030351233e-19	6.00375641686884e-18	33.3514508927101
2422	MAGI2	-1.65160279016853	-10.7069575414846	2.54273155720779e-19	6.07628397213198e-18	33.3359040079846
4484	AUH	-1.46637515447593	-10.7042630661505	2.58137195348336e-19	6.14594293042582e-18	33.3209736235702
1976	ZNF10	-1.00881978771342	-10.6931633069669	2.74683729100108e-19	6.51594076795714e-18	33.2594697448804
4659	TELO2	1.20341452339388	10.6839219484775	2.8926590390858e-19	6.83681019602906e-18	33.2082646810835
5205	TTC35	-1.2373927121705	-10.6773981148777	3.00023597141688e-19	7.06528296396209e-18	33.1721178274415
4530	WDR5	1.14272175630243	10.6508348371465	3.48115371997856e-19	8.1680983661526e-18	33.0249447113221
3108	RND3	-2.28597751694472	-10.6425706973118	3.64594542312577e-19	8.49579106423109e-18	32.9791598797594
5167	NME5	-1.99970634071202	-10.6425165476264	3.64705051861681e-19	8.49579106423109e-18	32.9788598846
11	ERBB2IP	-0.974197623526517	-10.6333724873316	3.83854832374231e-19	8.9098347471524e-18	32.9282015356338
5816	RPL26	-1.13998678502292	-10.6298803503808	3.91430572533546e-19	9.05322995616873e-18	32.9088553935574
5104	ZMIZ2	1.02508087931028	10.6031718149152	4.5453565478048e-19	1.04753483998519e-17	32.7608998501104
741	PSMA5	-1.10287075129122	-10.5907232665197	4.87328307315208e-19	1.11912699226003e-17	32.6919441290576
4720	HBD	2.76533421131608	10.5863435012177	4.99419522430225e-19	1.14284128171666e-17	32.6676842169237
902	ANP32A	-0.865737456449096	-10.5763904958309	5.28023414661519e-19	1.20404212441831e-17	32.6125550900618
46	SH3BP2	0.886593876033298	10.5701084028161	5.46914537680235e-19	1.24274334947972e-17	32.5777599994738
2982	CFL2	-1.85826627032138	-10.5631374572707	5.68668805138476e-19	1.2876570566702e-17	32.5391504921557
2180	ATF6B	0.828799589301538	10.5598173744573	5.7933175327984e-19	1.30723081332413e-17	32.5207621406447
1714	CEBPE	1.43113020322468	10.5572844391833	5.87600835491989e-19	1.31779590826891e-17	32.506733584347
1841	PTEN	-1.27895909678319	-10.5571376276377	5.88083720645022e-19	1.31779590826891e-17	32.5059204790299
5796	ACAP3	1.31154934208372	10.5551368281085	5.94704320138797e-19	1.3280362680065e-17	32.4948392401101
2762	RNF216	0.934070298398496	10.5511577596061	6.08093165781052e-19	1.35326850226739e-17	32.4728018079939
3255	SEC63	-0.947203253991323	-10.5453076129706	6.28326811913358e-19	1.39350836779141e-17	32.440402350025
3936	RSL24D1	-0.955772522448135	-10.5442041844689	6.32217946513253e-19	1.39735270362451e-17	32.4342913952586
915	ERF	1.47868474979431	10.5278428049577	6.92822944044814e-19	1.52609570939939e-17	32.3436828548285
1213	YWHAQ	-0.968731236193131	-10.5237883393654	7.08718215804886e-19	1.55581666628896e-17	32.3212303793254
4554	CMPK1	-1.62073742282795	-10.5158347755117	7.40966118583587e-19	1.62111371079301e-17	32.2771869419696
240	ZMYND8	1.32205264596494	10.5124334843347	7.55200538639142e-19	1.64553285066551e-17	32.2583525087778
3912	HM13	1.16463396116709	10.5119586428466	7.57209372295124e-19	1.64553285066551e-17	32.2557231265798
2746	HDAC10	1.36717169787302	10.5060294903055	7.82747100015166e-19	1.69534121060141e-17	32.2228915635754
2980	SAFB	1.00153313735038	10.5024192903191	7.98716518559415e-19	1.72416272473026e-17	32.2029011857162
6125	EYA4	-2.38049920126636	-10.5012566537664	8.03928337254548e-19	1.72964781131576e-17	32.1964635102219
3815	CXCR6	-1.99921586692537	-10.4971341590109	8.22683903709043e-19	1.76413939086747e-17	32.173636971876
399	PAM	-1.3274876779913	-10.4915532827641	8.48773038277483e-19	1.81407729237128e-17	32.142735954362
546	AXIN1	1.17273994580139	10.486611655017	8.72563164129131e-19	1.84704669273094e-17	32.1153750817241
2412	CDC73	-0.978154864735282	-10.4865723095585	8.72755231586888e-19	1.84704669273094e-17	32.1151572357516
5615	CDC73.1	-0.978154864735282	-10.4865723095585	8.72755231586888e-19	1.84704669273094e-17	32.1151572357516
3639	TROAP	1.89693320868783	10.4790869214821	9.10075009221508e-19	1.91975431912654e-17	32.0737132384131
5401	LIME1	1.05101423537291	10.4748242023805	9.32035908334824e-19	1.95969627999231e-17	32.0501126921604
4977	C10orf10	1.75255288779958	10.4646137198143	9.86816342898393e-19	2.06816266556958e-17	31.9935843002221
3279	PPP3CB	-1.15618843585161	-10.4613368236328	1.00507038497262e-18	2.09962445583313e-17	31.9754429787076
4635	PMS2	0.807801974192118	10.4579862725499	1.02408364355745e-18	2.13246484748491e-17	31.9568941939234
5121	USP53	-1.48715064064694	-10.4557811364133	1.03679274632256e-18	2.15200955935414e-17	31.9446866384604
1867	COPS4	-1.12018062688715	-10.4475916299418	1.08538731232917e-18	2.23879511534424e-17	31.8993509875613
5022	SRRT	0.869984624923627	10.4470914441973	1.08842798336262e-18	2.23879511534424e-17	31.8965821082509
1100	MAP3K11	1.15315232046371	10.4470015452845	1.08897538809981e-18	2.23879511534424e-17	31.8960844553806
5594	GALNT1	-1.31597615049369	-10.4447133849961	1.10300124767563e-18	2.26045445567956e-17	31.8834179759218
1672	CCNH	-1.32171169844114	-10.4375850273827	1.14786398905759e-18	2.34497387796118e-17	31.8439587445326
4028	ZNF609	0.929518955469522	10.4369586785287	1.15189203810443e-18	2.34580277948562e-17	31.8404916405901
5600	BRP44L	-1.19031594701472	-10.4323440315661	1.18200744585054e-18	2.39958627565143e-17	31.8149479750062
6106	MEN1	1.26397382356128	10.4284244843331	1.20820368457667e-18	2.43712031209914e-17	31.793252404171
578	PDGFB	1.3409614011277	10.4281329696446	1.21017503949052e-18	2.43712031209914e-17	31.7916388227737
1510	SDC1	1.64141400719892	10.4278950715644	1.211786195948e-18	2.43712031209914e-17	31.7903220198711
5155	RWDD1	-1.09154592675785	-10.4224407673928	1.24931891688341e-18	2.50482641044489e-17	31.7601320459581
4144	ARHGAP18	-1.51298158987036	-10.398179911234	1.43084866390634e-18	2.8599308479807e-17	31.6258570394139
39	IL6ST	-1.1041305646521	-10.3961963314036	1.44680756857182e-18	2.88293101971419e-17	31.6148794285284
6298	SCAF1	0.961935778677728	10.3872475697549	1.52104490889917e-18	3.02156037731013e-17	31.5653563152908
4463	FBXO30	-1.12212314888179	-10.3838299273972	1.55039097145936e-18	3.07043789944062e-17	31.5464434814308
2121	LYST	-1.12530705999707	-10.3783713505394	1.59843956986916e-18	3.15594349221729e-17	31.5162371112415
3079	PGR	-1.79905009445309	-10.3692641701983	1.68193917581022e-18	3.31071066946717e-17	31.4658423954836
208	TCF20	1.02166351934189	10.3374669123837	2.00915065729458e-18	3.94280595655748e-17	31.2899128908938
2692	DDIT4	2.39571959829991	10.3325085677835	2.06561788768033e-18	4.04137203644044e-17	31.2624821383488
4496	CDK2AP2	1.30924975694643	10.3285848570965	2.11142393681958e-18	4.11854861892879e-17	31.2407758217956
3400	NET1	-1.14765475275243	-10.3228702948914	2.17995800168054e-18	4.23946186753249e-17	31.2091632996965
3911	CIAO1	0.630067858456166	10.3123696796873	2.31173651034883e-18	4.48227713802965e-17	31.1510776487685
3771	EGR1	-3.26763685841467	-10.3101421110092	2.34069894425987e-18	4.52488548150057e-17	31.1387560311427
6222	CEP97	1.63805352984422	10.3091205250908	2.35410238393204e-18	4.53725209474521e-17	31.1331052690291
4787	LGALS3BP	1.12801004795575	10.3033368130617	2.43144477672276e-18	4.67241435431947e-17	31.1011141580705
940	NRGN	1.58899538185895	10.3016889277578	2.45394211137546e-18	4.70169500392528e-17	31.0919995235658
468	SERPINH1	1.48044327317511	10.3005247836533	2.46996052318654e-18	4.71842606140295e-17	31.0855605732499
3681	WTAP	-0.984511766982003	-10.2993800053214	2.48581432658922e-18	4.7347451702917e-17	31.0792287835187
1455	PCNT	1.01644179688311	10.2926969825878	2.58041621952655e-18	4.9005206562035e-17	31.0422658048864
4623	HINT1	-1.15872662397388	-10.2635122915997	3.03752416160316e-18	5.75175627793629e-17	30.8808680603891
268	CDC16	-0.903713054732637	-10.2604141745556	3.09056601516581e-18	5.83513280297779e-17	30.8637366644128
5454	ANXA1	-1.96040614360803	-10.2531731510143	3.21817358337761e-18	6.05839887382367e-17	30.8236980168994
6101	ZER1	0.779595378002991	10.2509568491273	3.25827326157702e-18	6.11610946144138e-17	30.8114435592464
2821	CLDN5	1.5612439471117	10.2454470492252	3.36013845613258e-18	6.28909151500422e-17	30.7809793948548
4893	PTN	-2.32865882693086	-10.2418064083947	3.42918592568387e-18	6.39982941058464e-17	30.7608506218792
5062	ZNF655	-1.49601542346995	-10.2336582017796	3.58890190651627e-18	6.67865768580442e-17	30.7158018101808
3169	EFNB3	0.942915541558493	10.2271159613969	3.72250037316103e-18	6.90742476120081e-17	30.679633770257
5056	CCDC14	-1.24193486208138	-10.2109547791891	4.07420731103493e-18	7.53844758464634e-17	30.5902958591148
1259	MAPK7	0.971393538332428	10.2100310032618	4.09528526046592e-18	7.5558596429565e-17	30.5851896093158
1211	RAD52	0.966174058096644	10.2041905237247	4.23109289605032e-18	7.78424931671076e-17	30.552906673931
1520	RAB27A	-1.83523777290234	-10.1923968211559	4.51919641341706e-18	8.29074106892036e-17	30.4877219241293
4900	ANTXR2	-1.43098191284712	-10.1828921905682	4.76557721885202e-18	8.71804465234059e-17	30.4351933031461
310	PPP1R12A	-1.13545023824282	-10.1777559888588	4.90425669757292e-18	8.9464694009809e-17	30.4068089877133
5790	NOL11	-1.02122946294708	-10.1771419356448	4.92110385015434e-18	8.95198554314593e-17	30.403415606034
721	CHTF18	1.3279545393541	10.1708943661011	5.09583254596395e-18	9.2438687864601e-17	30.3688911995142
2013	BCKDHB	-1.17771567086724	-10.1652252158914	5.25974062540856e-18	9.51454756707984e-17	30.3375646282774
637	RBM14	1.08032088116636	10.1610105843531	5.38499827942966e-18	9.70691484974894e-17	30.3142763374405
2683	ENG	1.17737745107506	10.1606430545582	5.39606137416556e-18	9.70691484974894e-17	30.3122455583312
5500	ATXN10	-1.01141749090041	-10.1595741906613	5.42836465299068e-18	9.73797492874451e-17	30.3063396041919
6393	CYHR1	0.773868804325262	10.1314953513655	6.34975289066478e-18	1.13593921878302e-16	30.1512095381942
976	MKI67IP	-1.03232327002249	-10.1272713108918	6.5012733740793e-18	1.15665512006971e-16	30.1278756168834
4089	MKI67IP.1	-1.03232327002249	-10.1272713108918	6.5012733740793e-18	1.15665512006971e-16	30.1278756168834
29	CBL	1.19155049780346	10.1168879633857	6.88925937016707e-18	1.22232448441649e-16	30.0705206918283
216	PRKD1	-1.38297096771859	-10.1133080921445	7.02831756920644e-18	1.24358974257325e-16	30.0507475642545
3311	HCRT	0.70100654016819	10.1044485612038	7.38463331756494e-18	1.30051657035234e-16	30.0018152366879
3456	NLGN2	1.16606950091962	10.1043132835855	7.39021151775263e-18	1.30051657035234e-16	30.0010681095579
3558	INCENP	1.57413737071375	10.1029496390118	7.44667721825574e-18	1.30690194215242e-16	29.9935368611663
2604	HSPBP1	0.732410170187401	10.1012088919963	7.51938442774419e-18	1.31609550146139e-16	29.9839230478431
2170	EDA	1.98525696979247	10.0993094285029	7.59952994195947e-18	1.32653789499001e-16	29.97343283713
1817	TAOK2	0.885791408450962	10.091962387598	7.91764239204748e-18	1.37835086373386e-16	29.9328587781698
900	PPP1R9B	1.21876291999303	10.0676255221756	9.06945084198393e-18	1.57463173331603e-16	29.798476914625
5340	FAM76B	-0.841261632190816	-10.0637561536688	9.26740451165954e-18	1.6046981715911e-16	29.7771139298312
806	PABPC4L	-1.52988534648043	-10.0606956479632	9.42702861617089e-18	1.62798499515527e-16	29.7602172431216
4568	ACTA2	-1.87661499611887	-10.0557872520451	9.68878358059884e-18	1.66873836350952e-16	29.733119546972
1429	ABI1	-0.811665827292099	-10.0461074047459	1.02264496452721e-17	1.75667076665204e-16	29.6796837153442
1665	DRAP1	0.706418327134584	10.0441296741672	1.03399152004399e-17	1.77146272058329e-16	29.6687665950534
4917	RNF10	0.817639895732779	10.0345139624919	1.09097549171795e-17	1.86415759481938e-16	29.6156904669521
2069	ATP6V1E1	-1.20595202537432	-10.0326715660824	1.10224654881521e-17	1.87846017108613e-16	29.6055214759749
168	BCAR1	1.03004314403015	10.0214520362658	1.1734373938435e-17	1.99005192339198e-16	29.543599762242
660	KIAA0226	0.890044644012919	10.0210219412562	1.17625599470255e-17	1.99005192339198e-16	29.5412261543461
362	DAXX	0.964501607243927	10.0209168896551	1.17694547044337e-17	1.99005192339198e-16	29.5406463971403
5744	DDX49	1.02204459843568	10.0150734917807	1.21593923389056e-17	2.05063085382168e-16	29.5083988465721
4253	VPS4B	-1.02494089998585	-10.0020598161053	1.30747911205398e-17	2.19928174796404e-16	29.4365876309948
3876	CDC42EP3	-1.48453434476501	-9.99598683553174	1.3525211810694e-17	2.26915211621902e-16	29.4030791792038
3507	CPSF4	0.804291680624581	9.99206003735761	1.38246686148876e-17	2.3133993268737e-16	29.3814136151283
5365	NOC2L	1.14957016526686	9.99152080752217	1.38663038400711e-17	2.31438617701806e-16	29.3784385539906
3181	TAOK3	-1.36705563030809	-9.98917642061764	1.40487798252006e-17	2.33881486241643e-16	29.3655041876304
1407	CCL4	-2.31726263840937	-9.98420078822953	1.44440424213931e-17	2.39845176207542e-16	29.3380537924657
3509	GPR172A	0.910452901806942	9.98171709960465	1.46454809128501e-17	2.42568118648637e-16	29.3243518685478
3985	SLC12A2	-1.84800597561367	-9.97719076899857	1.50198279115595e-17	2.48133687640968e-16	29.2993820345416
3962	C1GALT1C1	-1.21836932759557	-9.97382770449023	1.53041402058801e-17	2.52187307820049e-16	29.2808301680107
5570	PCSK1N	1.780883131156	9.97194183698308	1.5465915610423e-17	2.53562707577466e-16	29.2704273198487
6422	PCSK1N.1	1.780883131156	9.97194183698308	1.5465915610423e-17	2.53562707577466e-16	29.2704273198487
238	FHL2	-1.79123775831524	-9.96998297931335	1.56357602985438e-17	2.5569995882164e-16	29.2596220494153
2474	PEX3	-0.909057174511658	-9.96891329020392	1.57292935605396e-17	2.56581624932127e-16	29.2537216180074
643	DIAPH1	1.01759981176764	9.95501341899689	1.69967153336403e-17	2.76559619348378e-16	29.1770553537214
1130	RIN1	1.48513111112401	9.94513067517856	1.79593878816596e-17	2.91491217848691e-16	29.1225525694923
386	CCNDBP1	-1.12853742789913	-9.9355226467324	1.89474549924834e-17	3.06759296328306e-16	29.0695701262216
657	MAP2K4	-0.913584840651648	-9.93488155312685	1.90152826783181e-17	3.07089702306204e-16	29.0660350715735
713	APEX2	0.766837231817378	9.93384730701276	1.91252172258238e-17	3.07420234413151e-16	29.060332184036
3133	TOMM20	-0.757390379805395	-9.93379596652947	1.91306909308987e-17	3.07420234413151e-16	29.060049091504
2769	NUP54	-1.10082394398675	-9.90945443386635	2.19102311548611e-17	3.51214497422972e-16	28.925846517721
5969	UCK1	0.734931030681726	9.90896731798763	2.19697865426701e-17	3.51299599136621e-16	28.92316124637
1835	ELL	0.793640132375557	9.90135396318076	2.29218855582531e-17	3.65621012007998e-16	28.8811937424053
6273	DKK3	-1.5513852265879	-9.89966364761134	2.313879622817e-17	3.68174064800072e-16	28.8718765906273
1850	PTTG1	1.70946011890172	9.8981495547597	2.33348322003346e-17	3.70383267964135e-16	28.8635309363852
4782	AGA	-1.3151224004432	-9.89257477448818	2.40710209152094e-17	3.81134306716127e-16	28.8328040190635
1381	TPI1	0.772265457091042	9.88746956439164	2.47655189482442e-17	3.91174391972755e-16	28.8046668967892
3937	KCTD3	-1.07341174444441	-9.88546528821877	2.50436110887618e-17	3.9460444138886e-16	28.7936208523361
3960	KIAA0913	1.03330751889663	9.87313434715466	2.68244369875142e-17	4.21638480415392e-16	28.7256674399565
2974	RAD17	-0.9189921661503	-9.85393121307197	2.98527037263738e-17	4.66971278579702e-16	28.6198612408211
3522	RAD17.1	-0.9189921661503	-9.85393121307197	2.98527037263738e-17	4.66971278579702e-16	28.6198612408211
2951	SH3D19	-1.06307903867588	-9.85071654908164	3.03919927355275e-17	4.74261554109099e-16	28.6021511872264
1914	RPS27A	-0.787194964631739	-9.8329675307263	3.35494355576794e-17	5.22274386229643e-16	28.5043809270836
3950	TIPARP	-2.07741762540443	-9.83107679360893	3.39045127051033e-17	5.26536269252396e-16	28.4939669977973
4547	SLC40A1	-1.44539907634909	-9.82551622742093	3.49706629640214e-17	5.41794290322973e-16	28.4633414575798
3489	CLK3	0.786809270782785	9.82127055389279	3.58071761686496e-17	5.53430245508771e-16	28.439959191781
3440	REV3L	-1.06732178691101	-9.81976095390186	3.61093969567735e-17	5.56772511171584e-16	28.4316456266509
6102	PRMT6	-1.10406940035028	-9.81838428286736	3.63872244675298e-17	5.59723671381765e-16	28.4240642466445
3836	TCEAL1	-1.17982842342743	-9.81664092009948	3.67421181953446e-17	5.63843501026188e-16	28.4144636566336
5512	HLF	-2.16268646487118	-9.80769451540989	3.86184103564372e-17	5.91235994014863e-16	28.3651994598749
3415	CALM2	-1.03266885341716	-9.80527838301857	3.91413367495616e-17	5.97828530165473e-16	28.3518956980581
1670	TAF6	0.9962921660297	9.7851518206866	4.37812240384585e-17	6.67122839701311e-16	28.2410892735448
4833	FAT4	-1.6973722981244	-9.78180814146483	4.46035677877848e-17	6.78057992942944e-16	28.2226833067735
6370	YME1L1	-0.772187677060913	-9.773962465275	4.65941613761606e-17	7.06659927569125e-16	28.1794981121137
5353	SLU7	-0.575084433035987	-9.77148628401616	4.72406367975929e-17	7.14790569862644e-16	28.1658692506197
4636	HEXB	-1.40215027125122	-9.76972921934057	4.7704789324643e-17	7.20131038849389e-16	28.1561986459325
5310	HACL1	-0.898486779440975	-9.76401562605447	4.92458070765535e-17	7.39962106912765e-16	28.1247533803857
